author,lng,lat
Leslie Savan,-4.1891,-2.9812
John K. Grande,-6.8083,-24.8108
Diane Ames,2.045,-45.9768
Robert Flynn Johnson,-6.9914,-26.631
Rhiannon Ash,-1.2241,-16.0939
Humphrey O'Sullivan,10.3613,-37.0208
Tom Jones,2.5303,-30.4002
Agnes Nobel,18.7188,-7.3772
Mar Gallego,-2.3721,-9.6499
Andrew Choate,-11.4182,-30.9806
Ulf Grenander,9.7912,-4.5202
David Mikics,10.3295,-33.3089
Stuart Galbraith,35.7055,-24.8188
Nancy Rubin Stuart,-26.0068,-22.0176
Thomas Roger Smith,-16.196,-15.2308
Jon C. Pevehouse,38.1363,-9.5164
Dugald Steer,-18.5264,-36.1448
Andrew Sant,-0.1464,-47.1796
Roy A. Gallant,27.8449,-7.6331
Ashwin Sanghi,-29.2517,-17.432
Martin Stephen Weinberg,27.8679,-1.962
Andr\xC2\xA0s Ger?,-0.3907,-5.3843
Gretchen Engle Schafft,17.0553,-7.5688
E-an Zen,20.9247,-27.6054
Frank Blackwell Mayer,13.0646,-35.4792
Sylvain Bromberger,11.7821,-8.2954
Rene Bazin,148.3793,-79.8068
James Joll,3.6726,-36.889
Richard S. Millman,1.3487,8.5648
Bob Wilber,6.2191,-32.8305
Gary J. Bronson,13.8714,15.9081
Alastair Wilson,-2.1929,-5.7441
Pip Coburn,16.3421,16.6181
Tarek Fatah,-17.7662,-17.2145
William Faulker,-18.8146,-30.3927
Michael R. Gardner,17.1241,-35.3918
Gary K. Griffith,8.479,4.372
OECD - Organisation for Economic Co-operation and Development,29.1934,-11.4291
Cheryl Bardoe,3.2862,2.1636
John W. Craig,-179.9973,-44.5265
Rudolf Mrázek,18.8483,-23.392
D.S. Clarke,17.258,-8.4149
Robert J. Burdette,148.3881,-79.7712
Michael Sprinker,11.2033,-9.685
Susanne Dyckman,-4.9467,-29.7497
Grace Dugan,-6.2124,-44.8527
Raymond V+rnon,-28.7034,-14.5545
John Goff,2.1464,-49.3365
William George Lovell,0.1787,-17.2007
Henri Wallon,22.1993,1.8384
Kim Seung-Hee,-20.9358,-23.3763
James Grainger,31.4505,-27.8294
Britta Zangen,11.7562,-5.8432
Yvette Bíró,22.5018,-5.0351
Lynn Bridgers,21.1639,-10.8656
John Van Houten Dippel,24.3657,-25.6131
Eric Zafran,6.9794,-27.5866
Michael Lally,-2.3597,-28.7087
Peter N. Grabosky,-12.9285,-27.001
Winifred Anderson,18.173,2.3831
Anthony Newman,8.8381,8.7246
Maurice Nyunt Wai,-27.2145,-17.3644
Kurt Bauer,2.6962,9.164
Walter A. Dyer,1.9599,-29.4911
John Pound,18.9324,-23.0619
Mary Margaret Conway,24.8432,-1.3724
Gillian Bardsley,23.6208,-26.7016
John Keiger,33.8633,-9.614
Ian C. Bradley,24.1876,-1.3884
John C. Strassner,15.9585,15.48
Sara Holbrook,-9.8875,-32.0229
Eugen Baer,9.1352,0.9594
Jiří Jan,-0.1278,10.2527
Boris Nikolayevich Yeltsin,23.02,-24.1852
W. R. Chorley,52.5514,-42.897
"Service, Robert W.",-9.1951,-22.3135
Carol Buchanan,-5.6412,-20.9594
Rebecca Rule,-21.3991,-30.6316
Paul J. Thibault,5.4647,-9.8092
Yukiyoshi Nakkajima,1.1234,15.8012
Preston Whaley,-5.1109,-25.2734
Keiko Mukaide,10.4177,-34.1752
Marta L. Dosa,-30.9141,-17.4106
Theodore Ropp,20.9086,-6.0757
Angel González,8.0742,-22.4251
Paul Hess,-1.99,-37.0089
Hagi Kenaan,28.0606,-6.4718
KerryAnn O'Meara,40.5681,-10.0121
John Lloyd,29.5523,-27.6081
Aryeh B. Taback,-21.8752,-31.441
Luca MolÃ,14.9287,-20.8351
Finn V. Jensen,10.4876,14.4764
Julián Segura Camacho,40.5763,-13.1143
Emma Dench,17.4976,-9.286
Murray C. Kemp,36.2354,-4.1297
Elinor C. Sloan,36.5821,-21.4214
Arch Fredric Blakey,14.7715,-29.1218
SAMOIS (Organization),18.101,-6.0934
Max Hayward,16.2087,-28.067
Pia Thielmann,28.0929,-7.7657
Patrick L. Baker,19.6737,-3.6962
Ted Shawn,165.7543,-28.9732
Hajo Riesenbeck,21.6138,4.9693
Thompson Sarkodie-Gyan,28.2273,2.3776
Gerhard Quinkert,46.4645,-40.9056
Gabriel Marcella,35.0626,-10.5706
Jan Deblieu,16.1385,-35.6926
George Boulukos,12.0501,-18.9146
Rickey Henderson,7.4863,-36.2292
Nina Glick Schiller,0.2843,-6.4728
Mark Abley,27.8147,-1.2777
SPSS Inc,14.6707,17.2001
Rita Schweitz,-1.3182,-46.0128
Joyce McGreevy,-21.7046,-27.4878
Michael Niaounakis,-7.6931,1.4323
Harold E. Dilts,30.274,-31.9563
Daniel G. Bates,9.7183,4.0211
Dan O'Sullivan,9.9055,-41.7796
Gerard A. Barker,12.1625,-17.0819
Albert Goldman,-6.631,-4.1324
Cass Dalglish,-2.6787,-45.6578
Kenneth Johnstone,-5.2022,-9.5392
Jennifer Maria Keane-Dawes,21.1582,-5.9786
Matt Rees,0.7909,-38.3055
Francis Ysidro Edgeworth,-7.3134,-17.6974
Roy Perkins,12.8265,-47.5499
David R. Olson,23.982,-5.2281
Keith Lye,-9.7077,-11.9037
Giuseppe Peano,-1.4395,-16.4696
Geeta Gandhi Kingdon,-32.3536,-15.2693
William Francis Ryan,4.1651,-4.3443
Subrata Mukherjee,6.7066,-7.655
Cecelia Bucki,24.4466,-32.0285
Antal,-1.9695,-15.9983
Steve Schapiro,7.9842,-37.6356
Stephen Lawrence Esquith,28.2245,-4.9212
W. Thomas MacCary,-16.197,-32.5672
Martha McCaughey,32.4811,-2.0009
John H. Conway,-6.2832,-46.7875
Ebru Diriker,19.1286,0.2484
Yeh Lam,2.4711,16.2756
Walter A. Starck,4.1503,0.634
Lady Mary Wortley Montagu,11.0337,-36.1923
Yoshihito Yawata,16.5831,9.1614
Ray Sanger,24.1522,-18.473
Laura P. Claridge,-11.9104,-35.6919
Rodolphe Rapetti,2.0395,-9.1122
Bob Shamis,2.9819,-27.5505
John H. Astington,2.4839,-22.4882
Richard Attenborough,41.0073,-22.8017
Judith Winship Hollands,-5.9486,-44.6636
James M. Hembree,15.494,-8.2748
Beverly Long,10.5887,-43.8082
Anne-Celine Jaeger,1.3035,-5.9223
Elaine Weiss,13.759,-48.0578
Jiri Matousek,5.32,15.323
Tod Marshall,-10.394,-29.4588
Patrick Saint-Dizier,12.6777,-2.3181
Gordon H. Hills,11.8189,4.5122
Larry Busbea,20.1683,-17.7317
Susan E. Wallace,148.3659,-79.8092
William J. Bopp,-2.9969,-4.5027
Eeebs (Aunt.),-3.9136,-46.3272
Horacio Quiroga,-20.2657,-31.7814
Bihua Li,-18.5513,-31.5685
Martin Kevan,-5.5363,-0.0025
Zoë Skoulding,-10.8861,-28.9472
Jack Kaminsky,12.1479,-8.0559
Richard S. Lowry,-28.1661,-22.1346
Paul DeBach,24.1598,6.0819
Bob Halstead,-4.5805,1.0298
Edward Elias Lowinsky,-4.432,-13.7258
Richard Rogers,-3.539,-28.2647
Mel Rosenthal,42.8928,-8.4067
Evelyn Stiller,9.1377,10.116
Guoqiang Cai,-21.8195,-21.5862
Karma Dajani,3.9492,16.2464
Jiannbin Lee Shiao,14.2083,5.2159
Umesh Ramakrishnan,19.1432,5.2187
Yŏng-jin Kim,-22.0696,-21.7041
Peter Rastall,2.7861,14.7203
Laura Gotkowitz,19.0609,-8.4809
Samuel Hamilton Walker,26.1068,-33.0268
David Brierley,-6.3479,-44.3204
Dieter Gollmann,-3.1383,3.3101
Max Wade-Matthews,2.5031,-13.1813
Annemarie Stauffer,6.2694,3.3237
Poolla Tirupati Raju,-28.4251,-16.9896
Joseph Carr,19.1529,12.164
Giuliano Preparata,10.2107,13.547
Christopher P. Manfredi,41.4055,-14.542
Vlasta Pe?inov\xC2\xA0,2.9741,13.1824
Edward Cavell,32.1277,-19.7635
Uma Dhupelia-Mesthrie,-28.683,-17.8967
Peter Neill,-7.1623,-3.374
G. F. Bartle,-6.1944,-15.005
Leslie L. Iversen,42.8343,-4.3228
David S. Favre,11.488,6.8712
Izzud-Din Pal,-18.9639,-16.1305
Nicolle Kress-Rosen,12.8896,-47.1569
Carl L. Yaws,-1.1788,5.9933
BRIAN SPITZBERG,9.7885,4.9349
Michael D. Resnik,7.6424,-8.3689
G. A. Brucker,18.6753,-21.7619
Christabel Bielenberg,16.6941,-26.3858
Paul A. Belter,2.5961,10.4771
Charles Mopsik,-57.5822,-54.6884
Chris Laoutaris,18.531,-12.2474
Leyser,18.5015,-13.2559
Merrill Chapin Tenney,-7.3321,-13.2165
Gideon Bosker,26.0568,-33.6042
Susana Borrás,11.4569,-1.4187
William Joseph Baker,22.2647,1.8662
Tommy Sheridan,-14.3406,-17.8555
James E. Westheider,32.6938,-15.1667
Günter Schatz,12.4622,12.9733
Patti Hathaway,28.1911,0.9508
Patricia Mills,-16.9771,-28.6143
Eve Adler,1.8975,-47.1818
Barbara Probst,-2.6008,-26.7598
Michael (Künstler) Snow,-58.5919,-55.2108
Michael Boyd,15.0617,-7.9988
Vaughn Sills,8.1899,-40.4584
Evelyn Fox Keller,7.3029,-9.6956
Nancy Griffin,-21.1758,-35.2284
Ruth Deyermond,29.0534,-22.381
James William Fesler,23.7317,1.4735
Harris Gaffin,-20.4309,-34.8072
Abdulmamad Iloliev,-19.6654,-18.3602
Ludovic Kennedy,21.3037,-12.8866
Margaret Wade Campbell Deland,3.4034,-36.7289
Erik Reitzel,12.6747,-12.339
Neil M. Heyman,16.3082,-40.3082
Jamie Lockhart,-8.5245,-16.6253
George T. Abed,42.0021,-17.5849
Lilian Chenwi,-7.3689,-5.4978
Sunil P. Khatri,13.5957,13.5899
François Peraldi,-14.4256,-33.5311
H. Lea Lawrence,5.5727,-2.148
Christopher Murray,0.8265,-32.289
Ansu Datta,3.1434,4.7904
Paul Stillwell,3.8357,-41.4517
Rachel Polonsky,19.7658,-23.7459
Professor of English Linguistics Tania Kuteva,12.2286,0.2941
Richard F. Shepard,-31.2578,-18.7354
Pat-Anthony Federico,-179.9942,-44.5274
Barry M. McCoy,0.9993,8.656
Douglas Robert Nickel,6.984,-35.9453
Fabrice Virgili,24.5862,-26.0146
Linda Ivanits,17.5642,-24.9811
Wiley Miller,-10.5471,-44.9585
W. Peter Robinson,29.5071,-0.6736
Gillian Freeman,7.7435,79.9916
Daniel Thomas,-5.2423,-7.0032
Norman F. Hughes,37.0527,-30.7264
Thomas J. Schaeper,41.2379,-4.7283
Natalie W. Uhl,-8.7254,1.4509
Ken Roberts,40.329,-11.8471
Norrie Williamson,-2.8792,2.4552
Krushna Singh Padhy,25.809,-0.4811
Sir George Gipps,-7.4704,-18.6445
Toby Frost,35.2529,-31.9239
Yigʼal Shṿarts,-6.2636,-16.2139
Ita Sheres,10.6329,-19.1289
Ann Lathrop,10.9715,3.872
Hermann Sadun Schibli,7.3062,-19.3159
Peter C. Murrell Jr.,19.175,3.3633
Bernardo Bertolucci,-21.6103,-5.9615
Lev Davidovich Landau,-21.0633,-6.2845
Thomas E. Wheeler,29.8444,-13.3557
David Forbes,6.1328,-46.7805
Andrew McClary,38.1894,-3.8415
Alison Finch,0.7926,-10.4602
Elissa B. Weaver,9.2838,-18.2392
Richard B. Firestone,7.6099,11.8208
Alan Crozier,0.5685,-9.4853
Marian Campbell,-7.5422,-5.8848
Jack Harvey Prince,21.9325,5.3349
Nancy Jack Todd,12.0768,10.3098
Geoff Simons,41.2421,-17.5649
Matthew Seal,-5.0441,0.0995
Raj Madan,-33.5456,-16.1657
John R. Gentile,-4.8535,-46.4189
Reid Hastie,20.7802,1.3689
Florence Hayes,35.0792,-25.3004
Robert Burns Shaw,-23.012,-25.46
Jules Claretie,148.3138,-79.9011
Garry Hamilton,33.8399,-29.8004
Hamid Hadji Haidar,-19.0815,-16.0151
Anthony J. Rudel,-4.8347,-28.9572
John K. Debenham,13.4129,14.0045
Flemming Balvig,21.2303,-4.2631
John Kieran,-0.292,-4.0782
Peter Simons,2.2702,-17.6436
Lucy Eldersveld Murphy,-10.2327,-28.0544
Udo Sautter,20.483,-12.5561
Robert Schlesinger,0.8436,-38.3757
Irene Taviss Thomson,16.9641,-4.9423
Robert J. Genetski,21.2704,1.3702
D. S. Dollman,-6.4156,-46.2069
Clarence E. Wunderlin,32.9617,-18.0804
Anthony Jones,26.7241,-22.1752
Dennis Howitt,34.0367,-2.8694
Marcel Jouhandeau,52.607,-42.914
Jean-Marc Lofficier,-12.6976,-34.7428
Erwin Riess,-2.9834,-45.8752
Wesley M. Wilson,-12.7806,-6.8912
Michel Fior,-57.7121,-54.7565
Peter H. Marshall,11.2799,-23.2604
Monica Gariup,13.1275,-9.3982
P. Peter Philip Benham,2.048,9.1199
Sir William Muir,-8.3865,-16.3712
G. O. Zinaki,41.8838,-11.5017
Robert E. Harrist,-10.5023,-3.2515
Cressida Cowell,4.7852,-42.5418
Jeremy R. Carrette,11.1331,-10.453
Alan Dubie,13.4748,-49.8443
Dimitris N. Metaxas,12.8603,13.8828
David Sadofsky Baggins,39.6388,-7.0027
Bill Hoest,8.1059,-38.0936
Zuza Vrbova,-1.1019,1.6062
N. Lynne Westfield,37.4172,-15.605
Cecil Alec Hewett,-8.0051,-14.1514
Sonya Sikka,8.0706,-10.6152
Robert A. Jarrow,9.4974,9.6317
Eric Montpetit,34.7576,-4.4417
Fred Van Lente,10.3888,-47.4016
Lowell D. Streiker,19.4143,-14.5632
Kathleen Crowley Schwartzman,5.8058,-9.6157
Leslie D. Weatherhead,148.3742,-79.8022
Joseph James Shomon,35.8135,-30.2497
Harvey J Graff,-5.2213,-7.2881
Harry P. Hatry,2.3021,1.1504
Jennifer Hawkins Opie,-5.3927,-25.7123
Dizzy Gillespie,6.7234,-32.5692
Faith Shearin,-11.0697,-30.9126
Yorick Wilks,16.1886,13.4172
Brian Seitz,19.0144,-6.3907
Jaron Lanier,0.504,-27.4003
Marco Orru,32.7985,-7.3578
Stefano Bartolini,31.9999,-11.5374
Steven Horwitz,24.0198,-4.4193
Rosalind Brackenbury,18.5582,-30.7147
Staffan Ulfstrand,-15.0605,-30.74
David Styan,39.8392,-17.9272
David H. Conwell,12.453,-19.4375
David J. Saari,21.1834,-12.6997
F. Daniels,5.2418,16.3566
Peter Silver,-20.078,-31.9532
James O. Parker,36.1327,-3.9605
John Strasberg,-22.0963,-16.2935
Ciji Ware,-13.5406,-36.8089
Satoshi Kitamura,9.2485,-45.4477
Sheldon M Ross,0.251,12.6185
Patrick Moray Weller,10.6186,-6.521
Lester K. Little,-2.0171,-27.9281
Scott E Umbaugh,14.4279,12.4738
John Hegley,-7.1738,-27.846
Andrew Henderson,-9.2795,0.6513
Geert H. Janssen,-30.343,-15.5791
R.N. Allan,1.3566,11.0557
Peter Tradowsky,14.8485,-30.3813
Joshua Karliner,38.6016,-22.5799
Harri Webb,-9.2775,-25.8132
John Herbert Sleeman,-2.1804,-17.1729
Robert Zussman,38.7506,-2.2177
Jack Mauro,10.2372,-46.7576
Michael P. Costeloe,34.0468,-20.2517
Rae R. Newton,8.1907,10.1864
M. Ghavami,18.3512,14.2175
David Toole,20.893,-26.873
Roy Walmsley,21.156,-0.061
Albert Borowitz,10.5698,-0.6456
Anna Craft,9.8425,4.3661
Joseph H. Engbeck,-8.3799,0.2183
Lisa Martineau,-5.5278,-32.7545
I. M AUTOR VINOGRADOV,2.2744,16.5542
Michel Dreyfus,-57.7192,-54.7559
Vladimir Aleksandrovič Gubanov,3.9983,12.4307
William D. Perdue,18.8072,-3.9685
Eloise Bruce,-17.7091,-27.9874
Richard Henriquez,0.893,-27.7884
El?bieta P?kalska,7.8024,13.8838
Michael G. Smith,14.2361,-0.6734
A. J. Van der Schaft,2.4448,12.2161
Ismo V. Lindell,4.8763,15.9273
Arthur William Upfield,-5.5729,-46.2566
J. Forbes Munro,25.9158,-11.1116
Bernhard Albert,-8.4004,-7.7502
Edmund B. Bolles,18.825,-1.698
Leong Ying,7.7602,14.565
Ken Baake,15.3463,-4.594
Reuben Herring,-8.115,-44.6462
Diana Barillari,-28.0309,-15.3626
Molly Raymond Mignon,0.8849,-0.9511
Dianne Warren,-20.7978,-32.1118
Paola Corso,31.465,-58.5246
Jon Ewbank Manchip White,-4.944,-42.4893
Victor Javier Hinojosa,30.1055,-27.1563
R. Hilborn,10.2948,-44.7638
Ḥusayn Abū Ḥusayn,37.6278,-14.8006
Pridi Banomyong,-22.2809,-21.5863
Charlotte E. Thompson,15.8502,-0.8314
Fermín Cabal,0.6278,-47.0554
Jeffrey M. Heath,-1.8492,-18.2118
Paul Tsongas,29.0226,-23.5886
Sangeeta Kamat,30.6588,-13.3707
George Whitmore,-5.0597,-45.4768
Louise Silver,34.4864,-7.4172
David Premack,29.0934,-7.7927
David Wells Engstrom,40.5915,-9.3792
Samuel Rubenson,0.8908,-15.0729
Ron Mueck,-6.5268,-26.3117
Peter Minowitz,32.9179,-23.7104
James Mill,9.8083,-24.7978
John Ermisch,41.6718,-5.2995
Enrique Tandeter,1.973,-10.3906
G. F. Azzone,-4.0841,0.9343
Beryl Smalley,0.7377,-15.3876
Rajindar Sachar,-12.1837,-10.3716
Betty Collis,17.0436,13.4078
James Clarke,-2.8691,-26.0544
Sierra Club Books,4.6625,-31.0627
Bruce McConachie,14.6751,-1.2373
Rabindra Nath Sarkar,-31.0461,-18.1224
Meredith Gadsby,28.9568,-56.534
Bo Leuf,16.3801,16.9254
Angelika Steger,46.8147,-40.8633
Adrienne Salinger,10.4986,-47.3063
Li Onesto,38.8421,-21.6244
Gregory Shaw,7.5507,-19.806
Donald J. Wold,12.5372,-12.7929
James T. Harris,-16.3212,-40.2464
Armin Leutbecher,-53.4823,-16.5627
Haliburton Fales,17.8578,-36.5891
Michael Detlefsen,1.869,16.1889
Fabian Alfie,18.2214,-11.292
Erika Dyck,-3.5226,-34.0079
Martin Väth,2.9998,16.6953
David M. Elcott,23.6179,-5.5517
Gabriel A. Almond,8.2828,-2.8609
Jerry Willis,14.7267,1.5179
Billy Bowles,-27.876,-21.5205
Milena Michalski,24.4543,-3.1384
Geoffrey Warner,52.5628,-42.8916
Jeannette Batz Cooperman,18.7761,-7.1387
Lora Ann Quiñonez,16.9945,-14.8141
John M. Logsdon,16.2738,-30.2383
Mark S. Weiner,30.4247,-5.0318
Brooks McNamara,-18.4393,-36.4235
Stephen M. Hart,13.3924,-9.0044
Josef M.G. Barthel,-3.1189,7.1083
Chris Crowley,-16.844,-35.4576
Yoel Elitsur,17.8455,-20.0345
Stephan Grundy,-15.2494,-35.4228
Pete Catches,-31.3239,-18.8525
Roland Marchand,38.5744,-12.817
Connie Weaver,19.1581,1.1094
William Hayman Cummings,-27.4875,-18.3059
Susan Williams,-14.7407,-33.3272
Bob Furmanek,13.1149,-28.1816
Peter Cox,-22.1745,-11.8861
John Wallach,41.6863,-18.29
Jeremiah Donigian,13.2933,-11.7401
Virginia McCord Mecklenburg,-6.5216,-23.9529
Michael Riffaterre,15.2716,-9.4483
Richard Gravil,7.4856,-22.1328
Sarah Wright,-22.5413,-22.5339
Steve Isser,0.267,9.1317
Alex Goldfarb,21.9975,-25.5542
Shaun Bowler,38.7296,-6.6045
John M Ford,-2.3654,-49.6278
Brent D. Shaw,28.6262,-3.6014
Peter Frederick Smith,18.5726,-5.6716
Beverly Bush Patterson,7.2183,-37.4097
Antony Griffiths,16.1088,-20.85
Claude Addas,-16.5634,-17.091
Elizabeth May McClintock,-19.7562,-21.0099
Maggie Holtzberg,24.6819,-14.6127
Arthur Grace,1.5457,-46.4631
Hossein Askari,41.1819,-17.1687
Herbert Stanley Redgrove,-7.9967,-11.3545
Ramkrishna Mukherjee,13.7294,-2.4405
R. C. Lehmann,10.4789,-43.2759
Peter Chidi Okuma,16.0552,-27.1128
Zev Golan,-16.4728,-35.3917
Sabina S. Zimering,17.2253,-27.4777
Herbert F. Solow,1.4539,-48.9411
Joye Bowman,28.5488,-27.1147
T.J. Anton,5.2676,-41.308
Vally Lytra,16.6108,2.2009
Alexander Chee,-8.6051,-47.0558
Jamila Baculíkova,15.0407,-47.1558
Joseph Tobi,-12.3205,-15.5308
Colin Murray,35.4828,-15.8975
Coco Brown,0.7891,-27.9306
Michael Balter,15.1054,-19.9885
Francis X. Sutman,-17.2457,-7.5703
Catherine Fosl,-4.2303,-33.2468
Simone Zelitch,-11.4831,-44.3734
Patrick Morandi,24.3334,-30.2183
James Chesher,25.9691,-6.7467
Adam Williams,-10.1229,-43.0096
Abraham I. Beltzer,5.5584,15.8046
Richard Drinnon,16.3898,-31.1447
L. E. Reichl,2.8981,12.2268
Randal Gray,31.4272,-20.5038
Emmanuel Kwaku Akyeampong,-6.6237,-3.9857
Eugene J. Fisher,37.3785,-18.0764
Giovanni Campardo,40.1184,-3.2746
William A. Stein,-2.3663,11.1255
Eliza T. Dresang,11.7114,3.4139
Thomas Colville Scott,9.5256,-37.6855
Ann Elizabeth Barrott Wicks,-21.9658,-21.599
Jayne Williams,31.4943,-0.2555
Fawzia Koofi,-28.2683,-21.3874
Dhiman D. Chowdhury,21.7713,-50.3899
Mark S. Senak,-5.6304,-44.5664
Julius Ocwinyo,-2.8532,-30.1962
Victoria Proulx-Schirduan,15.5907,2.6414
Cyril Edel Leonoff,6.6545,-4.6168
Agustin Udias,11.8418,-28.4955
Corrinne Hales,-16.849,-29.7549
Asli Cirakman,19.0125,-23.7619
Jean H. Gallier,4.2181,15.6068
Janet Holmes,24.2619,-1.8268
Carl Jerome,-2.6778,1.1848
Greg Pelling,43.6877,-13.0147
Hye Seung Chung,-31.126,-19.2832
Asafa Jalata,13.7411,-17.2998
Alisa White Karwowski,18.5918,-25.6634
Rita Levi Montalcini,81.7175,-30.1383
Wade H. Horton,-10.2405,-11.3757
Linda Hetzer,-1.6583,0.837
Thuan L. Thai,15.1024,18.0528
Joe Quint,30.8858,-6.7792
A. Svec,13.3093,-46.8289
Alejandro Eduardo Fiadone,-30.9183,-16.8905
Dennis Lynds,30.9153,-29.4812
Dasha C̆ulić Nisula,-4.6207,-13.1769
William Rothman,-5.0696,-34.968
Kevin James Crisman,-13.3572,-17.3874
June Carolyn Erlick,13.286,-47.21
Carole Chandler Waldrup,16.5196,-36.5597
George Blondin,5.7529,-36.8333
Catherine Schuler,1.9264,-10.4425
Eric J. Pentecost,3.1693,-0.6668
Zachary I. Nataf,28.3721,-7.3399
Milka Kraleva,22.6509,-24.0913
Larry J. Daniel,13.4012,-37.7265
Andrew Pengelly,31.0972,1.4697
Rebecca Chace,-19.3846,-34.5718
Greg Bishop,-0.5731,-49.9903
Scott Pratt,10.4694,-46.4055
Matthew Caley,3.4144,-43.7093
Steven G. Koven,19.2074,-3.202
Jonathan W. Warren,38.6027,-24.9468
Vivian McGuckin Raineri,27.7856,-13.5787
Ralph Waldo Ellison,-8.1735,-18.4357
Julie Tetel Andresen,16.3561,-6.4074
Angelika Vetter,26.2497,-3.9345
Bradley Biggs,52.6545,-42.9055
Thomas C. Peters,-7.507,-14.8234
Daniel Letwin,31.7669,-16.5851
Jodi Mikalachki,18.9875,-12.9229
Vincent L. Rotgé,16.2728,1.0952
C. T. Adams,29.2458,-30.7827
Frank Gouldsmith Speck,32.8871,-20.982
Siu Leung Li,-22.3612,-20.9367
Henry Weihofen,9.6339,-9.8829
Bill Vaudrin,34.5993,-28.3447
Robert Deliège,-0.7092,-21.6172
A A Riley,3.6308,-45.9118
Susan L'Engle,5.9126,-18.4605
American Jewish Committee. Task Force on the Acculturation of Immigrants to American Life,40.5957,-7.7406
Jan DeBlieu,42.8401,-4.6749
Catherine Gay,21.594,-31.512
Vincent Ryan Ruggiero,24.8446,-0.066
Gene Gurney,0.66,-2.8155
Hanna Wallinger,25.3797,-33.1761
G. A. Carrington,31.1362,-30.7372
Thomas Rabbitt,10.1153,-30.3377
Donald Ostrowski,23.9077,-22.7312
Theda Perdue,36.0264,-27.742
Oudtestamentisch Werkgezelschap in Nederland,2.0958,-16.8784
Laura A. Belmonte,9.1495,-32.5963
Russell Ferguson,15.6016,-10.6702
Roxanne Varzi,-15.7878,-18.5086
M. E. Braddon,-12.0761,-39.3241
Kimberly Battle-Walters,-8.5869,-43.6087
Eddie Tait,11.0479,-11.2338
Krista Comer,28.7114,-14.3726
Alfred Hiatt,16.9528,-18.9166
"Agustí (sant, bisbe d'Hipona)",-15.0116,-14.8567
Malcolm de Chazal,-58.1064,-54.9596
Brassey's Defence Publishers,-17.3667,-7.9339
Eugene Walter,12.7819,-47.2687
Jon K. Wooley,14.0561,17.7381
Amanda D. Lotz,32.2465,-15.7544
David Grimaldi,1.0358,2.5889
Gerald Francis De Jong,26.6752,-17.3664
Randall Matignon,13.8479,16.4959
Sir Claude Phillips,-6.0169,-5.6829
Steve Davis,32.6188,-8.3673
Tracy Fobes,-9.5554,-45.7483
Shahram Khosravi,43.0435,-19.0241
Bushrá Bustānī,-22.8804,-14.7119
Lois Buttlar,36.7101,-5.478
Lawrence Wai-Chung Lai,8.8,-2.46
Richard K. Matthews,24.4177,-4.3352
Joanne Parker,7.8717,-17.0233
Gilbert Dagron,-56.4158,-54.0426
Mark I. Freidlin,3.3358,16.3761
Ian Tyrrell,40.8826,-5.3816
David Graham Cooper,20.2195,-5.6684
Bori͡ana Deliĭska,-7.4934,-2.5955
Aldo Palazzeschi,8.765,-25.5577
Tim Lang,39.7,-6.896
Wayne Ralph,12.8754,-35.4803
R. P. Bootle,41.8851,-5.8211
Prakash Louis,20.2501,-4.8014
Boris Kochno,-2.5506,-23.665
J. E. Richardson,-3.2364,-13.4382
Sherban Cantacuzino,-2.2605,-24.8178
Lloyd Kim,8.5611,-15.7938
Ian Duncan Watson,15.3235,11.8887
Pamela Bullard,20.2006,-2.2356
Peter Viemeister,-16.2955,-32.4782
Marston Anderson,34.4855,-20.0607
S. Dayabati Devi,-31.9225,-15.5601
Ronny Someck,13.3918,-30.615
Phillip Cribb,-8.8761,0.8694
Elizabeth Skinner,-5.8262,-1.3336
Richard Hugh Britnell,35.9249,-9.5071
Georgina H. Endfield,35.0361,-1.4497
M. G. Harasewych,-9.2367,-0.2309
Mamta Rajawat,-30.6603,-14.225
Eric Werner,11.9528,-42.2429
André Dahan,-4.8108,-46.6505
D. N. Dumville,13.504,-19.6133
Helga Haftendorn,39.6241,-13.1866
Andrew Cohen,41.433,-8.7277
Kay Atwood,33.2731,-26.8912
David S. Prerau,12.4365,10.6251
Michael J. H. Taylor,1.1896,-24.4119
Shaughan LAVINE,27.1207,-6.0064
Carol A. Bartell,18.1041,3.6032
Paula Bell,0.5549,9.0779
John Weisman,-2.3875,-45.0611
Frank McPherson,15.4202,16.0635
David Turton,37.0042,-40.2637
Martin Gorst,0.9706,-2.8945
Evangeline Machlin,0.6507,3.823
Ilana D. Miller,16.129,-14.4854
Bryan E. Beyer,-15.0883,-16.9887
Pat Starkey,23.1027,-1.0281
Debbora Battaglia,38.0202,-26.2669
Bruce Barcott,-8.0969,-25.6228
W. Carruthers,9.5687,12.8951
Anna Johnston,23.3905,-12.1949
Wendy Scarfe,-8.3712,-12.714
David Popenoe,26.8989,-4.8126
Carol C. Gould,21.6108,-6.6836
Kolio Dimov Troev,9.1881,12.2508
Edgar Degas,11.9988,-24.9258
Shelley Silas,-22.5215,-32.8379
Henry Stark,1.9755,13.4865
Susan Kushner Resnick,8.6875,-42.1368
Osita George Afoaku,32.1109,-26.9948
Robert Kocis,10.8124,-12.2015
Anders Poulsen,-18.6518,-14.8447
J. R. Abrial,14.6141,17.5736
Joseph C. Smith,19.3009,-7.8611
Angela Makholwa,-5.8676,-44.9355
Fernando Operé,32.5274,-26.2818
Hyam MacCoby,5.129,-15.1084
David Browne,2.9724,-35.939
